unix,date,symbol,open,high,low,close,Volume CTX,Volume USD
1650754800000,2022-04-23 23:00:00,CTX/USD,5.8155,5.853,5.7779,5.8407,1157.664808,6761.5728440856
1650751200000,2022-04-23 22:00:00,CTX/USD,5.8057,5.8155,5.783,5.8155,7.942618,46.190294979
1650747600000,2022-04-23 21:00:00,CTX/USD,5.7917,5.8229,5.7916,5.8057,75.039904,435.6591706528
1650744000000,2022-04-23 20:00:00,CTX/USD,5.7997,5.8318,5.7855,5.7917,253.409205,1467.6700925985
1650740400000,2022-04-23 19:00:00,CTX/USD,5.8206,5.8211,5.7913,5.7997,14.107197,81.8175104409
1650736800000,2022-04-23 18:00:00,CTX/USD,5.8243,5.8243,5.7962,5.8206,40.835939,237.6896665434
1650733200000,2022-04-23 17:00:00,CTX/USD,5.8513,5.8513,5.7869,5.8243,700.231979,4078.3611152897
1650729600000,2022-04-23 16:00:00,CTX/USD,5.8453,5.8551,5.829,5.8513,3.025273,17.7017799049
1650726000000,2022-04-23 15:00:00,CTX/USD,5.8433,5.8546,5.829,5.8453,115.847628,677.1641399484
1650722400000,2022-04-23 14:00:00,CTX/USD,5.8457,5.8488,5.829,5.8433,29.810532,174.1918816356
1650718800000,2022-04-23 13:00:00,CTX/USD,5.847,5.847,5.8291,5.8457,48.849226,285.5579204282
1650715200000,2022-04-23 12:00:00,CTX/USD,5.8614,5.8652,5.8305,5.847,1.566042,9.156647574
1650711600000,2022-04-23 11:00:00,CTX/USD,5.8691,5.8691,5.8328,5.8614,121.787179,713.8433709906
1650708000000,2022-04-23 10:00:00,CTX/USD,5.8684,5.8691,5.8433,5.8691,0.070534,0.4139710994
1650704400000,2022-04-23 09:00:00,CTX/USD,5.8749,5.8749,5.8632,5.8684,66.910536,392.6577894624
1650700800000,2022-04-23 08:00:00,CTX/USD,5.8763,5.8805,5.8452,5.8749,41.821949,245.6997681801
1650697200000,2022-04-23 07:00:00,CTX/USD,5.891,5.891,5.8683,5.8763,41.798785,245.6222002955
1650693600000,2022-04-23 06:00:00,CTX/USD,5.9022,5.9022,5.8821,5.891,32.252131,189.997303721
1650690000000,2022-04-23 05:00:00,CTX/USD,5.8576,5.9022,5.8576,5.9022,15.457603,91.2338644266
1650686400000,2022-04-23 04:00:00,CTX/USD,5.8995,5.8995,5.8576,5.8576,0.147432,0.8635976832
1650682800000,2022-04-23 03:00:00,CTX/USD,5.8437,5.9634,5.8367,5.8995,1018.902536,6011.015511132
1650679200000,2022-04-23 02:00:00,CTX/USD,5.9046,5.9046,5.8437,5.8437,24.982166,145.9882834542
1650675600000,2022-04-23 01:00:00,CTX/USD,5.9142,5.9237,5.8802,5.9046,5.282046,31.188368811600004
1650672000000,2022-04-23 00:00:00,CTX/USD,5.9069,5.9259,5.905,5.9142,58.122761,343.7496331062
1650668400000,2022-04-22 23:00:00,CTX/USD,5.9416,5.9416,5.9068,5.9069,31.755361,187.5757418909
1650664800000,2022-04-22 22:00:00,CTX/USD,5.9333,5.9568,5.9022,5.9416,6.229974,37.0160135184
1650661200000,2022-04-22 21:00:00,CTX/USD,5.9163,5.9631,5.9163,5.9333,2.404534,14.2668215822
1650657600000,2022-04-22 20:00:00,CTX/USD,5.8883,5.966,5.8525,5.9163,90.350013,534.5377819119
1650654000000,2022-04-22 19:00:00,CTX/USD,5.9429,5.9429,5.8805,5.8883,8.534906,50.2560869998
1650650400000,2022-04-22 18:00:00,CTX/USD,5.9254,5.9429,5.9029,5.9429,1.441639,8.5675164131
1650646800000,2022-04-22 17:00:00,CTX/USD,6.0915,6.0915,5.9,5.9254,257.001506,1522.8367236524
1650643200000,2022-04-22 16:00:00,CTX/USD,6.1002,6.1002,6.0617,6.0915,189.687135,1155.4791828525
1650639600000,2022-04-22 15:00:00,CTX/USD,6.0339,6.1115,6.0339,6.1002,1.08536,6.6209130720000005
1650636000000,2022-04-22 14:00:00,CTX/USD,5.965,6.0339,5.962,6.0339,172.869638,1043.0781087282
1650632400000,2022-04-22 13:00:00,CTX/USD,5.9823,5.9823,5.9476,5.965,0.311344,1.85716696
1650628800000,2022-04-22 12:00:00,CTX/USD,5.9776,5.9823,5.9575,5.9823,44.58835,266.740886205
1650625200000,2022-04-22 11:00:00,CTX/USD,5.9828,5.9828,5.9669,5.9776,0.148083,0.8851809407999999
1650621600000,2022-04-22 10:00:00,CTX/USD,5.9579,5.9828,5.9394,5.9828,128.637376,769.6116931327999
1650618000000,2022-04-22 09:00:00,CTX/USD,5.9723,5.9723,5.9578,5.9579,1.216029,7.2449791791
1650614400000,2022-04-22 08:00:00,CTX/USD,5.9695,5.9909,5.9519,5.9723,0.262202,1.5659490046
1650610800000,2022-04-22 07:00:00,CTX/USD,5.9934,5.9934,5.9663,5.9695,0.375695,2.2427113025
1650607200000,2022-04-22 06:00:00,CTX/USD,5.9856,5.9934,5.9805,5.9934,0.102505,0.614353467
1650603600000,2022-04-22 05:00:00,CTX/USD,5.9855,5.9948,5.9541,5.9856,10.225379,61.2050285424
1650600000000,2022-04-22 04:00:00,CTX/USD,5.9474,5.9855,5.9474,5.9855,16.294376,97.529987548
1650596400000,2022-04-22 03:00:00,CTX/USD,5.9531,5.9637,5.9474,5.9474,0.328996,1.9566708104
1650592800000,2022-04-22 02:00:00,CTX/USD,5.9018,5.9831,5.9018,5.9531,0.191245,1.1385006095
1650589200000,2022-04-22 01:00:00,CTX/USD,5.9375,5.9395,5.9018,5.9018,8.931778,52.7135674004
1650585600000,2022-04-22 00:00:00,CTX/USD,6.0107,6.0107,5.9,5.9375,831.563063,4937.405686562501
1650582000000,2022-04-21 23:00:00,CTX/USD,6.0001,6.0221,5.9725,6.0107,777.896905,4675.7049268835
1650578400000,2022-04-21 22:00:00,CTX/USD,6.0,6.0224,6.0,6.0001,48.725055,292.3552025055
1650574800000,2022-04-21 21:00:00,CTX/USD,6.0001,6.0002,6.0,6.0,0.730178,4.381068
1650571200000,2022-04-21 20:00:00,CTX/USD,6.0299,6.0299,6.0001,6.0001,2.719873,16.319509987300002
1650567600000,2022-04-21 19:00:00,CTX/USD,6.1573,6.1606,6.0001,6.0299,32.755784,197.5141019416
1650564000000,2022-04-21 18:00:00,CTX/USD,6.2123,6.2123,6.1572,6.1573,52.612169,323.94890818370004
1650560400000,2022-04-21 17:00:00,CTX/USD,6.2216,6.2271,6.1981,6.2123,82.488001,512.4402086123
1650556800000,2022-04-21 16:00:00,CTX/USD,6.3238,6.3238,6.2216,6.2216,126.674085,788.1154872359999
1650553200000,2022-04-21 15:00:00,CTX/USD,6.2081,6.3298,6.2081,6.3238,2.406735,15.219710793
1650549600000,2022-04-21 14:00:00,CTX/USD,6.0696,6.3026,6.0414,6.2081,4.97178,30.865307418
1650546000000,2022-04-21 13:00:00,CTX/USD,6.0644,6.0696,6.0245,6.0696,79.040734,479.7456390864001
1650542400000,2022-04-21 12:00:00,CTX/USD,6.0657,6.0657,6.0555,6.0644,0.22372,1.356727568
1650538800000,2022-04-21 11:00:00,CTX/USD,6.0509,6.08,6.0509,6.0657,15.600552,94.6282682664
1650535200000,2022-04-21 10:00:00,CTX/USD,6.0674,6.0674,6.0404,6.0509,3.415771,20.6684887439
1650531600000,2022-04-21 09:00:00,CTX/USD,6.0372,6.0764,6.0372,6.0674,9.072811,55.0483734614
1650528000000,2022-04-21 08:00:00,CTX/USD,6.0764,6.0764,6.0329,6.0372,19.142219,115.5654045468
1650524400000,2022-04-21 07:00:00,CTX/USD,6.0135,6.0764,6.0135,6.0764,1.580302,9.6025470728
1650520800000,2022-04-21 06:00:00,CTX/USD,6.0009,6.0163,6.0009,6.0135,0.315348,1.896345198
1650517200000,2022-04-21 05:00:00,CTX/USD,6.0391,6.0391,6.0008,6.0009,77.365323,464.2615667907
1650513600000,2022-04-21 04:00:00,CTX/USD,5.9867,6.0391,5.9867,6.0391,17.081866,103.1590969606
1650510000000,2022-04-21 03:00:00,CTX/USD,6.0018,6.0555,5.9844,5.9867,965.257081,5778.7045668227
1650506400000,2022-04-21 02:00:00,CTX/USD,6.0242,6.0368,5.98,6.0018,781.800017,4692.207342030601
1650502800000,2022-04-21 01:00:00,CTX/USD,6.0239,6.0764,5.9994,6.0242,35.148511,211.7416599662
1650499200000,2022-04-21 00:00:00,CTX/USD,6.0239,6.0239,6.0239,6.0239,0.0,0.0
1650495600000,2022-04-20 23:00:00,CTX/USD,6.022,6.0239,5.9868,6.0239,23.031828,138.7414286892
1650492000000,2022-04-20 22:00:00,CTX/USD,5.996,6.022,5.9859,6.022,13.458737,81.048514214
1650488400000,2022-04-20 21:00:00,CTX/USD,5.9627,6.016,5.9618,5.996,75.63519,453.50859924
1650484800000,2022-04-20 20:00:00,CTX/USD,5.9603,5.9973,5.9603,5.9627,27.790017,165.7035343659
1650481200000,2022-04-20 19:00:00,CTX/USD,5.99,5.99,5.9603,5.9603,5.190161,30.9349166083
1650477600000,2022-04-20 18:00:00,CTX/USD,6.0107,6.0286,5.99,5.99,1635.547837,9796.93154363
1650474000000,2022-04-20 17:00:00,CTX/USD,6.0308,6.0494,6.0107,6.0107,33.00479,198.381891253
1650470400000,2022-04-20 16:00:00,CTX/USD,6.0107,6.0483,6.0107,6.0308,20.349979,122.7266533532
1650466800000,2022-04-20 15:00:00,CTX/USD,6.0191,6.0509,6.0,6.0107,912.852948,5486.885214543599
1650463200000,2022-04-20 14:00:00,CTX/USD,6.021,6.0472,6.0191,6.0191,59.489878,358.0755246698
1650459600000,2022-04-20 13:00:00,CTX/USD,6.0764,6.0764,6.0184,6.021,7.091674,42.698969154
1650456000000,2022-04-20 12:00:00,CTX/USD,6.0888,6.0888,6.0479,6.0764,0.125603,0.7632140691999999
1650452400000,2022-04-20 11:00:00,CTX/USD,6.0467,6.0888,6.0296,6.0888,675.427224,4112.5412814912
1650448800000,2022-04-20 10:00:00,CTX/USD,6.0387,6.0491,6.0096,6.0467,4.198332,25.3860541044
1650445200000,2022-04-20 09:00:00,CTX/USD,6.0181,6.0389,6.0181,6.0387,194.907666,1176.9889226742
1650441600000,2022-04-20 08:00:00,CTX/USD,6.0326,6.0362,6.0,6.0181,0.075389,0.4536985408999999
1650438000000,2022-04-20 07:00:00,CTX/USD,6.0314,6.0366,6.0,6.0326,32.390309,195.3977780734
1650434400000,2022-04-20 06:00:00,CTX/USD,6.0412,6.0412,6.0,6.0314,664.023909,4004.9938047426
1650430800000,2022-04-20 05:00:00,CTX/USD,6.0205,6.0457,6.0149,6.0412,0.130123,0.7860990675999999
1650427200000,2022-04-20 04:00:00,CTX/USD,6.0406,6.0524,6.0112,6.0205,89.295998,537.606555959
1650423600000,2022-04-20 03:00:00,CTX/USD,6.0424,6.0746,6.0,6.0406,2525.672928,15256.5798888768
1650420000000,2022-04-20 02:00:00,CTX/USD,6.0454,6.0539,6.0052,6.0424,70.855726,428.1386387824
1650416400000,2022-04-20 01:00:00,CTX/USD,6.04,6.0917,6.008,6.0454,707.875271,4279.3891633034
1650412800000,2022-04-20 00:00:00,CTX/USD,6.0451,6.0747,6.04,6.04,0.261176,1.57750304
1650409200000,2022-04-19 23:00:00,CTX/USD,6.068,6.0735,6.0451,6.0451,27.972256,169.0950847456
1650405600000,2022-04-19 22:00:00,CTX/USD,6.1008,6.1008,6.0678,6.068,0.272965,1.65635162
1650402000000,2022-04-19 21:00:00,CTX/USD,6.105,6.105,6.0906,6.1008,3.512305,21.427870344
1650398400000,2022-04-19 20:00:00,CTX/USD,6.2066,6.2066,6.0561,6.105,1191.957097,7276.898077185
1650394800000,2022-04-19 19:00:00,CTX/USD,6.1511,6.3543,6.1511,6.2066,2210.467459,13719.4873310294
1650391200000,2022-04-19 18:00:00,CTX/USD,6.1032,6.1511,6.0766,6.1511,544.487617,3349.1977809287
1650387600000,2022-04-19 17:00:00,CTX/USD,6.0955,6.1033,6.0524,6.1032,160.940279,982.2507107928
1650384000000,2022-04-19 16:00:00,CTX/USD,6.0487,6.0976,6.0487,6.0955,7.982319,48.6562254645
1650380400000,2022-04-19 15:00:00,CTX/USD,6.0572,6.0744,6.0319,6.0487,62.568375,378.4573298625001
1650376800000,2022-04-19 14:00:00,CTX/USD,6.0508,6.088,6.0442,6.0572,255.06146,1544.958275512
1650373200000,2022-04-19 13:00:00,CTX/USD,6.0487,6.0667,6.0228,6.0508,142.1031,859.8374374800001
1650369600000,2022-04-19 12:00:00,CTX/USD,6.0778,6.0778,6.04,6.0487,0.103705,0.6272804335000001
1650366000000,2022-04-19 11:00:00,CTX/USD,6.0667,6.0778,6.049,6.0778,0.357085,2.170291213
1650362400000,2022-04-19 10:00:00,CTX/USD,6.04,6.0778,6.04,6.0667,0.159175,0.9656669725
1650358800000,2022-04-19 09:00:00,CTX/USD,6.0587,6.0625,6.04,6.04,0.163639,0.98837956
1650355200000,2022-04-19 08:00:00,CTX/USD,6.0683,6.0683,6.0587,6.0587,0.19494,1.181082978
1650351600000,2022-04-19 07:00:00,CTX/USD,6.0984,6.0984,6.0644,6.0683,0.053788,0.3264017204
1650348000000,2022-04-19 06:00:00,CTX/USD,6.1091,6.1162,6.0769,6.0984,0.044753,0.2729216952
1650344400000,2022-04-19 05:00:00,CTX/USD,6.0955,6.1174,6.0673,6.1091,154.884705,946.2061513155
1650340800000,2022-04-19 04:00:00,CTX/USD,6.0695,6.1149,6.0695,6.0955,70.023848,426.830365484
1650337200000,2022-04-19 03:00:00,CTX/USD,5.9865,6.0912,5.9865,6.0695,67.87375,411.959725625
1650333600000,2022-04-19 02:00:00,CTX/USD,5.9651,5.9865,5.8985,5.9865,980.342381,5868.8196638565005
1650330000000,2022-04-19 01:00:00,CTX/USD,5.9564,5.9851,5.9294,5.9651,25.565706,152.50199286059998
1650326400000,2022-04-19 00:00:00,CTX/USD,5.9819,5.9819,5.9452,5.9564,133.705928,796.4059895392
1650322800000,2022-04-18 23:00:00,CTX/USD,5.9592,5.9929,5.9399,5.9819,138.571859,828.9230033521
1650319200000,2022-04-18 22:00:00,CTX/USD,6.0137,6.0137,5.9514,5.9592,0.427762,2.5491193104
1650315600000,2022-04-18 21:00:00,CTX/USD,6.0475,6.0475,5.9983,6.0137,2.075006,12.478463582200002
1650312000000,2022-04-18 20:00:00,CTX/USD,6.0776,6.0776,6.0001,6.0475,48.419836,292.81895821
1650308400000,2022-04-18 19:00:00,CTX/USD,6.2859,6.2859,6.0537,6.0776,50.856257,309.0839875432
1650304800000,2022-04-18 18:00:00,CTX/USD,5.9221,6.3699,5.9117,6.2859,43.213336,271.63470876239995
1650301200000,2022-04-18 17:00:00,CTX/USD,5.8717,5.9434,5.8717,5.9221,346.327429,2050.9856672809
1650297600000,2022-04-18 16:00:00,CTX/USD,5.9253,5.9592,5.8716,5.8717,234.771034,1378.5050803378
1650294000000,2022-04-18 15:00:00,CTX/USD,5.9706,5.9801,5.9253,5.9253,813.659828,4821.178578848399
1650290400000,2022-04-18 14:00:00,CTX/USD,6.1003,6.1296,5.9,5.9706,49.88955,297.87054723
1650286800000,2022-04-18 13:00:00,CTX/USD,6.1223,6.1351,6.093,6.1003,32.251475,196.7436729425
1650283200000,2022-04-18 12:00:00,CTX/USD,6.112,6.1351,6.093,6.1223,10.524646,64.43504020580001
1650279600000,2022-04-18 11:00:00,CTX/USD,6.1136,6.1309,6.112,6.112,3.270831,19.991319072
1650276000000,2022-04-18 10:00:00,CTX/USD,6.1246,6.1356,6.1133,6.1136,0.293506,1.7943782816
1650272400000,2022-04-18 09:00:00,CTX/USD,6.1942,6.1942,6.1246,6.1246,0.589079,3.6078732434
1650268800000,2022-04-18 08:00:00,CTX/USD,6.1921,6.1942,6.1921,6.1942,0.056841,0.3520845222
1650265200000,2022-04-18 07:00:00,CTX/USD,6.2018,6.2059,6.1829,6.1921,0.241047,1.4925871287
1650261600000,2022-04-18 06:00:00,CTX/USD,6.2173,6.2478,6.2018,6.2018,8.401376,52.10365367680001
1650258000000,2022-04-18 05:00:00,CTX/USD,6.1937,6.231,6.1937,6.2173,0.426543,2.6519457939
1650254400000,2022-04-18 04:00:00,CTX/USD,6.219,6.219,6.1875,6.1937,77.096472,477.5124186264
1650250800000,2022-04-18 03:00:00,CTX/USD,6.2563,6.2563,6.2154,6.219,1.793303,11.152551357000002
1650247200000,2022-04-18 02:00:00,CTX/USD,6.2053,6.2628,6.1949,6.2563,800.145771,5005.9519871073
1650243600000,2022-04-18 01:00:00,CTX/USD,6.1969,6.2054,6.188,6.2053,42.586433,264.2615926949
1650240000000,2022-04-18 00:00:00,CTX/USD,6.2487,6.2487,6.1572,6.1969,22.785614,141.2001713966
1650236400000,2022-04-17 23:00:00,CTX/USD,6.2077,6.2495,6.1667,6.2487,1051.633126,6571.3399144362
1650232800000,2022-04-17 22:00:00,CTX/USD,6.1977,6.21,6.1977,6.2077,0.129656,0.8048655511999999
1650229200000,2022-04-17 21:00:00,CTX/USD,6.2417,6.2417,6.1789,6.1977,17.731324,109.8934267548
1650225600000,2022-04-17 20:00:00,CTX/USD,6.2427,6.2427,6.2414,6.2417,15.633564,97.5800164188
1650222000000,2022-04-17 19:00:00,CTX/USD,6.287,6.287,6.1982,6.2427,125.470448,783.2743657296
1650218400000,2022-04-17 18:00:00,CTX/USD,6.2915,6.2915,6.2422,6.287,51.432074,323.353449238
1650214800000,2022-04-17 17:00:00,CTX/USD,6.3324,6.3564,6.2915,6.2915,1.484557,9.3400903655
1650211200000,2022-04-17 16:00:00,CTX/USD,6.3707,6.3707,6.3102,6.3324,16.386481,103.7657522844
1650207600000,2022-04-17 15:00:00,CTX/USD,6.116,6.4001,6.116,6.3707,4662.90049,29705.940151643
1650204000000,2022-04-17 14:00:00,CTX/USD,5.93,6.1511,5.93,6.116,5484.297645,33541.96439682
1650200400000,2022-04-17 13:00:00,CTX/USD,5.9434,5.9434,5.8633,5.93,3051.575393,18095.84208049
1650196800000,2022-04-17 12:00:00,CTX/USD,5.9199,5.9688,5.9199,5.9434,1.156202,6.871770966799999
1650193200000,2022-04-17 11:00:00,CTX/USD,6.0967,6.1388,5.9199,5.9199,1.644713,9.7365364887
1650189600000,2022-04-17 10:00:00,CTX/USD,6.0362,6.0967,6.0358,6.0967,0.314516,1.9175096972
1650186000000,2022-04-17 09:00:00,CTX/USD,6.0293,6.0545,6.0278,6.0362,52.951465,319.625633033
1650182400000,2022-04-17 08:00:00,CTX/USD,6.0292,6.0293,6.0292,6.0293,0.014763,0.0890105559
1650178800000,2022-04-17 07:00:00,CTX/USD,6.0439,6.0439,6.0145,6.0292,28.595664,172.4089773888
1650175200000,2022-04-17 06:00:00,CTX/USD,6.0407,6.0439,6.0027,6.0439,47.82832,289.069583248
1650171600000,2022-04-17 05:00:00,CTX/USD,6.015,6.0407,6.0078,6.0407,35.312739,213.3136624773
1650168000000,2022-04-17 04:00:00,CTX/USD,6.0043,6.044,6.0043,6.015,16.535156,99.45896334
1650164400000,2022-04-17 03:00:00,CTX/USD,6.0056,6.0154,6.0043,6.0043,0.058808,0.3531008744
1650160800000,2022-04-17 02:00:00,CTX/USD,5.9508,6.0056,5.9508,6.0056,0.512312,3.0767409472
1650157200000,2022-04-17 01:00:00,CTX/USD,5.965,5.9884,5.9508,5.9508,841.240977,5006.0568059316
1650153600000,2022-04-17 00:00:00,CTX/USD,6.0197,6.0541,5.9039,5.965,434.051154,2589.11513361
1650150000000,2022-04-16 23:00:00,CTX/USD,6.0476,6.1425,6.0108,6.0197,3096.329751,18638.976202094706
1650146400000,2022-04-16 22:00:00,CTX/USD,6.0538,6.0631,6.0476,6.0476,1.59072,9.620038272
1650142800000,2022-04-16 21:00:00,CTX/USD,6.0955,6.0955,6.052,6.0538,106.27438,643.363841644
1650139200000,2022-04-16 20:00:00,CTX/USD,6.1511,6.1531,6.0955,6.0955,169.890403,1035.5669514865
1650135600000,2022-04-16 19:00:00,CTX/USD,6.2755,6.2755,6.1511,6.1511,41.727309,256.66885038989994
1650132000000,2022-04-16 18:00:00,CTX/USD,6.3177,6.3249,6.2454,6.2755,119.507656,749.9702952279999
1650128400000,2022-04-16 17:00:00,CTX/USD,6.2622,6.4625,6.2622,6.3177,1532.015937,9678.8170851849
1650124800000,2022-04-16 16:00:00,CTX/USD,6.8999,7.05,6.2622,6.2622,16130.47172,101012.240004984
1650121200000,2022-04-16 15:00:00,CTX/USD,6.0955,6.9,6.0955,6.8999,1103.509406,7614.1045504593985
1650117600000,2022-04-16 14:00:00,CTX/USD,5.9695,6.1644,5.9695,6.0955,2264.033835,13800.418241242502
1650114000000,2022-04-16 13:00:00,CTX/USD,6.0181,6.04,5.9695,5.9695,155.72393,929.594000135
1650110400000,2022-04-16 12:00:00,CTX/USD,6.005,6.0383,6.005,6.0181,0.053447,0.3216493907
1650106800000,2022-04-16 11:00:00,CTX/USD,6.0102,6.0381,6.005,6.005,8.038823,48.273132115
1650103200000,2022-04-16 10:00:00,CTX/USD,6.0377,6.04,6.0101,6.0102,241.203517,1449.6813778734002
1650099600000,2022-04-16 09:00:00,CTX/USD,6.0567,6.0938,6.0377,6.0377,95.716307,577.9063467739
1650096000000,2022-04-16 08:00:00,CTX/USD,6.0746,6.0746,6.0567,6.0567,0.072087,0.4366093329
1650092400000,2022-04-16 07:00:00,CTX/USD,6.0591,6.09,6.0591,6.0746,0.048584,0.2951283664
1650088800000,2022-04-16 06:00:00,CTX/USD,6.0881,6.0913,6.048,6.0591,1.746795,10.5840055845
1650085200000,2022-04-16 05:00:00,CTX/USD,6.1128,6.1238,6.076,6.0881,123.413126,751.3514524006
1650081600000,2022-04-16 04:00:00,CTX/USD,6.1304,6.1495,6.0955,6.1128,84.967058,519.3866321424
1650078000000,2022-04-16 03:00:00,CTX/USD,6.2049,6.2049,6.1304,6.1304,17.48474,107.18845009599998
1650074400000,2022-04-16 02:00:00,CTX/USD,6.1931,6.2093,6.1707,6.2049,106.529902,661.0073889198001
1650070800000,2022-04-16 01:00:00,CTX/USD,6.2284,6.239,6.1904,6.1931,16.78225,103.93415247500002
1650067200000,2022-04-16 00:00:00,CTX/USD,6.2066,6.2358,6.1953,6.2284,31.130201,193.8913439084
1650063600000,2022-04-15 23:00:00,CTX/USD,6.1524,6.2221,6.1445,6.2066,96.98754,601.962865764
1650060000000,2022-04-15 22:00:00,CTX/USD,5.8903,6.1524,5.8903,6.1524,407.14697,2504.931018228
1650056400000,2022-04-15 21:00:00,CTX/USD,5.8781,5.9326,5.8781,5.8903,5.817375,34.2660839625
1650052800000,2022-04-15 20:00:00,CTX/USD,5.8575,5.8924,5.8574,5.8781,230.204223,1353.1634432163
1650049200000,2022-04-15 19:00:00,CTX/USD,5.8573,5.8937,5.855,5.8575,4.816214,28.210973505
1650045600000,2022-04-15 18:00:00,CTX/USD,5.9038,5.9127,5.8573,5.8573,13.516185,79.1683504005
1650042000000,2022-04-15 17:00:00,CTX/USD,5.8878,5.9082,5.8624,5.9038,120.754354,712.9095551452001
1650038400000,2022-04-15 16:00:00,CTX/USD,5.8836,5.8911,5.8533,5.8878,155.131246,913.3817501988
1650034800000,2022-04-15 15:00:00,CTX/USD,5.8682,5.893,5.8494,5.8836,50.283139,295.8458766204
1650031200000,2022-04-15 14:00:00,CTX/USD,5.8769,5.9163,5.8682,5.8682,317.01946,1860.333595172
1650027600000,2022-04-15 13:00:00,CTX/USD,5.8966,5.9184,5.8682,5.8769,129.606435,761.6840578515
1650024000000,2022-04-15 12:00:00,CTX/USD,5.8833,5.9186,5.8833,5.8966,173.783702,1024.7329772132
1650020400000,2022-04-15 11:00:00,CTX/USD,5.8941,5.9146,5.8755,5.8833,37.448803,220.3225426899
1650016800000,2022-04-15 10:00:00,CTX/USD,5.8941,5.9126,5.8918,5.8941,0.163909,0.9660960369
1650013200000,2022-04-15 09:00:00,CTX/USD,5.9112,5.9479,5.8922,5.8941,0.775941,4.5734738481
1650009600000,2022-04-15 08:00:00,CTX/USD,5.9339,5.9501,5.9112,5.9112,9.867969,58.3315383528
1650006000000,2022-04-15 07:00:00,CTX/USD,5.9654,5.9654,5.9112,5.9339,0.137149,0.8138284511
1650002400000,2022-04-15 06:00:00,CTX/USD,5.9803,5.9803,5.935,5.9654,49.833435,297.276373149
1649998800000,2022-04-15 05:00:00,CTX/USD,5.9753,5.9834,5.9611,5.9803,0.108745,0.6503277234999999
1649995200000,2022-04-15 04:00:00,CTX/USD,5.9493,6.0335,5.9493,5.9753,2100.460202,12550.8798450106
1649991600000,2022-04-15 03:00:00,CTX/USD,6.0342,6.0452,5.9493,5.9493,113.608493,675.8910074048999
1649988000000,2022-04-15 02:00:00,CTX/USD,5.9825,6.0877,5.9447,6.0342,615.229579,3712.4183256018
1649984400000,2022-04-15 01:00:00,CTX/USD,5.9563,5.9833,5.9455,5.9825,114.145817,682.8773502025
1649980800000,2022-04-15 00:00:00,CTX/USD,5.9273,5.9866,5.9273,5.9563,175.373071,1044.5746227973
1649977200000,2022-04-14 23:00:00,CTX/USD,5.9239,5.9594,5.9239,5.9273,82.350498,488.1161067954
1649973600000,2022-04-14 22:00:00,CTX/USD,5.9376,5.9585,5.9193,5.9239,0.459842,2.7240580238
1649970000000,2022-04-14 21:00:00,CTX/USD,5.9407,5.9548,5.9207,5.9376,272.539129,1618.2283323504
1649966400000,2022-04-14 20:00:00,CTX/USD,5.9203,5.9431,5.9147,5.9407,49.082182,291.5825186074
1649962800000,2022-04-14 19:00:00,CTX/USD,5.9706,5.986,5.8547,5.9203,356.997522,2113.5324294966
1649959200000,2022-04-14 18:00:00,CTX/USD,5.8633,5.9706,5.8633,5.9706,125.682863,750.4021018278
1649955600000,2022-04-14 17:00:00,CTX/USD,5.8146,5.8841,5.8016,5.8633,448.230693,2628.1110222669
1649952000000,2022-04-14 16:00:00,CTX/USD,5.9141,5.9141,5.8146,5.8146,189.658435,1102.7879361510002
1649948400000,2022-04-14 15:00:00,CTX/USD,6.0,6.0244,5.9141,5.9141,38.134673,225.5322695893
1649944800000,2022-04-14 14:00:00,CTX/USD,6.04,6.0615,6.0,6.0,1571.360939,9428.165634
1649941200000,2022-04-14 13:00:00,CTX/USD,6.098,6.1254,6.04,6.04,59.511364,359.44863856
1649937600000,2022-04-14 12:00:00,CTX/USD,6.0892,6.1254,6.0892,6.098,53.669507,327.27665368600003
1649934000000,2022-04-14 11:00:00,CTX/USD,6.1243,6.1243,6.0892,6.0892,0.436707,2.6591962644
1649930400000,2022-04-14 10:00:00,CTX/USD,6.0784,6.1382,6.0745,6.1243,449.200137,2751.0363990291
1649926800000,2022-04-14 09:00:00,CTX/USD,6.0704,6.0998,6.0704,6.0784,0.483283,2.9375873872
1649923200000,2022-04-14 08:00:00,CTX/USD,6.0803,6.1165,6.0704,6.0704,35.344783,214.5569707232
1649919600000,2022-04-14 07:00:00,CTX/USD,6.0722,6.1188,6.0722,6.0803,223.261075,1357.4943143225
1649916000000,2022-04-14 06:00:00,CTX/USD,6.0955,6.1067,6.0722,6.0722,0.641572,3.8957534984
1649912400000,2022-04-14 05:00:00,CTX/USD,6.258,6.258,6.0955,6.0955,16.80762,102.45084771
1649908800000,2022-04-14 04:00:00,CTX/USD,6.2213,6.258,6.2213,6.258,15.5066,97.0403028
1649905200000,2022-04-14 03:00:00,CTX/USD,6.2031,6.2326,6.2031,6.2213,1.38022,8.586762686
